WigleWifi-1.4,appRelease=2.26,model=LG-D855,release=5.0,device=g3,display=LRX21R.A1440231662,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
c0:ac:54:f8:17:50,urlafe1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:14:42,11,-89,32.10271299,35.20652586,670,3,WIFI
ec:8c:a2:08:77:4c,Ariel_University,[ESS],2017-12-17 21:14:42,58,-90,32.10271299,35.20652586,670,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:14:42,0,-57,32.10271299,35.20652586,670,3,GSM
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-12-17 21:14:43,1,-76,32.10274956,35.2063918,669,3,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-12-17 21:14:43,6,-91,32.10274956,35.2063918,669,3,WIFI
d4:7b:b0:79:c8:ab,HOTBOX-C8A5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:14:43,1,-82,32.10274956,35.2063918,669,3,WIFI
c4:04:15:0f:75:b6,super-WIFI_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:14:43,1,-83,32.10274956,35.2063918,669,3,WIFI
30:e1:71:0d:e0:79,DIRECT-78-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:43,6,-90,32.10274956,35.2063918,669,3,WIFI
a0:4f:d4:3c:56:b1,Snir,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:43,6,-91,32.10274956,35.2063918,669,3,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-12-17 21:14:43,6,-87,32.10274956,35.2063918,669,3,WIFI
3c:52:82:ef:d4:8c,DIRECT-8B-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:45,6,-87,32.10281873,35.20611103,669,3,WIFI
62:8d:78:52:78:79,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:45,11,-87,32.10281873,35.20611103,669,3,WIFI
a0:ab:1b:58:39:8a,elisusann947,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:45,5,-88,32.10281873,35.20611103,669,3,WIFI
90:8d:78:52:78:78,Bezeq_k,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:45,11,-88,32.10281873,35.20611103,669,3,WIFI
d0:0f:6d:82:8b:05,hadar,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:45,8,-90,32.10281873,35.20611103,669,3,WIFI
a0:4f:d4:3c:56:b1,Snir,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:46,6,-86,32.1028515,35.2059715,669,4,WIFI
00:8c:54:90:ce:d1,victoria,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:46,1,-82,32.1028515,35.2059715,669,4,WIFI
18:a6:f7:9c:12:d0,M9BLAT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:14:46,11,-88,32.1028515,35.2059715,669,4,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-12-17 21:14:47,11,-80,32.10288426,35.20582192,668,3,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],2017-12-17 21:14:47,11,-88,32.10288426,35.20582192,668,3,WIFI
a0:4f:d4:3f:86:21,Dayan,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:47,1,-87,32.10288426,35.20582192,668,3,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],2017-12-17 21:14:47,6,-85,32.10288426,35.20582192,668,3,WIFI
8c:0c:90:2f:36:a8,Ariel_University,[ESS],2017-12-17 21:14:47,6,-88,32.10288426,35.20582192,668,3,WIFI
24:c9:a1:33:38:38,Ariel_University,[ESS],2017-12-17 21:14:47,6,-89,32.10288426,35.20582192,668,3,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],2017-12-17 21:14:48,1,-81,32.10291221,35.20567169,667,3,WIFI
c4:9a:02:5b:2e:01,G3_6066,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:48,4,-88,32.10291221,35.20567169,667,3,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS],2017-12-17 21:14:49,11,-86,32.10294346,35.2055213,667,3,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-17 21:14:49,5,-87,32.10294346,35.2055213,667,3,WIFI
14:ae:db:b6:08:65,Tal,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:49,1,-86,32.10294346,35.2055213,667,3,WIFI
8c:59:c3:ea:dc:63,BatEl_5,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:49,36,-96,32.10294346,35.2055213,667,3,WIFI
06:ae:db:b6:08:65,Bezeq Free,[ESS],2017-12-17 21:14:49,1,-86,32.10294346,35.2055213,667,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:14:49,0,-57,32.10294346,35.2055213,667,3,GSM
d4:7b:b0:79:c8:ab,HOTBOX-C8A5,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:14:50,1,-82,32.10296951,35.20536516,666,3,WIFI
c4:04:15:0f:75:b6,super-WIFI_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:14:50,1,-83,32.10296951,35.20536516,666,3,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-12-17 21:14:50,6,-83,32.10296951,35.20536516,666,3,WIFI
a0:ab:1b:62:93:bc,Levin,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:50,2,-89,32.10296951,35.20536516,666,3,WIFI
24:c9:a1:36:58:78,Ariel_University,[ESS],2017-12-17 21:14:50,6,-82,32.10296951,35.20536516,666,3,WIFI
24:c9:a1:36:57:88,Ariel_University,[ESS],2017-12-17 21:14:50,11,-82,32.10296951,35.20536516,666,3,WIFI
8c:0c:90:2e:f0:08,Ariel_University,[ESS],2017-12-17 21:14:50,6,-83,32.10296951,35.20536516,666,3,WIFI
24:c9:a1:36:5d:28,Ariel_University,[ESS],2017-12-17 21:14:50,11,-83,32.10296951,35.20536516,666,3,WIFI
74:da:38:a6:e0:ea,Roshaket,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-12-17 21:14:51,11,-78,32.10299178,35.20520556,666,3,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2017-12-17 21:14:51,6,-87,32.10299178,35.20520556,666,3,WIFI
a0:ab:1b:58:39:8a,elisusann947,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:52,5,-89,32.1030193,35.20504112,665,3,WIFI
a0:4f:d4:3c:56:b1,Snir,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:53,6,-88,32.10304631,35.20487489,664,3,WIFI
24:c9:a1:33:3b:68,Ariel_University,[ESS],2017-12-17 21:14:53,1,-85,32.10304631,35.20487489,664,3,WIFI
8c:0c:90:2f:36:a8,Ariel_University,[ESS],2017-12-17 21:14:54,6,-88,32.10306356,35.20470459,663,3,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-12-17 21:14:55,2,-89,32.10307752,35.20453155,663,3,WIFI
24:c9:a1:36:58:78,Ariel_University,[ESS],2017-12-17 21:14:56,6,-80,32.10309016,35.20435249,662,3,WIFI
24:c9:a1:36:57:88,Ariel_University,[ESS],2017-12-17 21:14:56,11,-88,32.10309016,35.20435249,662,3,WIFI
24:c9:a1:36:5d:28,Ariel_University,[ESS],2017-12-17 21:14:56,11,-86,32.10309016,35.20435249,662,3,WIFI
5a:12:f5:f4:3e:cd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:56,11,-87,32.10309016,35.20435249,662,3,WIFI
c4:12:f5:f4:3e:cc,dimant,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:56,11,-88,32.10309016,35.20435249,662,3,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-17 21:14:56,5,-86,32.10309016,35.20435249,662,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:14:56,0,-57,32.10309016,35.20435249,662,3,GSM
74:da:38:a6:e0:ea,Roshaket,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-12-17 21:14:58,11,-82,32.10310724,35.20399215,661,4,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2017-12-17 21:14:58,6,-83,32.10310724,35.20399215,661,4,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2017-12-17 21:14:58,1,-83,32.10310724,35.20399215,661,4,WIFI
8c:0c:90:2e:e7:d8,Ariel_University,[ESS],2017-12-17 21:14:58,1,-87,32.10310724,35.20399215,661,4,WIFI
24:c9:a1:76:5c:33,island-365C30,[WPA2-PSK-CCMP][ESS],2017-12-17 21:14:59,11,-92,32.10310858,35.20380992,660,3,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],2017-12-17 21:14:59,11,-82,32.10310858,35.20380992,660,3,WIFI
8c:0c:90:2c:db:f8,Ariel_University,[ESS],2017-12-17 21:14:59,6,-88,32.10310858,35.20380992,660,3,WIFI
e0:10:7f:1e:31:68,Ariel_University,[ESS],2017-12-17 21:14:59,6,-89,32.10310858,35.20380992,660,3,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],2017-12-17 21:15:00,1,-84,32.10310736,35.2036203,660,3,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-12-17 21:15:01,2,-89,32.10310151,35.2034357,660,3,WIFI
e0:10:7f:1e:31:68,Ariel_University,[ESS],2017-12-17 21:15:01,6,-83,32.10310151,35.2034357,660,3,WIFI
d0:0e:d9:26:b1:11,TB&W2018,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:01,9,-85,32.10310151,35.2034357,660,3,WIFI
24:c9:a1:36:56:f8,Ariel_University,[ESS],2017-12-17 21:15:01,11,-82,32.10310151,35.2034357,660,3,WIFI
6c:aa:b3:08:21:c8,Ariel_University,[ESS],2017-12-17 21:15:01,11,-87,32.10310151,35.2034357,660,3,WIFI
5a:12:f5:f4:3e:cd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:02,11,-87,32.10309827,35.20324428,660,3,WIFI
c4:12:f5:f4:3e:cc,dimant,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:02,11,-88,32.10309827,35.20324428,660,3,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-17 21:15:02,5,-87,32.10309827,35.20324428,660,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:15:02,0,-57,32.10309827,35.20324428,660,3,GSM
50:04:b8:95:21:c8,karavan7,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:03,1,-84,32.10308316,35.20306214,659,3,WIFI
e8:94:f6:01:ef:d4,Gleizer,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:03,9,-88,32.10308316,35.20306214,659,3,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2017-12-17 21:15:04,1,-81,32.10306622,35.20288145,657,3,WIFI
8c:0c:90:2e:e7:d8,Ariel_University,[ESS],2017-12-17 21:15:04,1,-85,32.10306622,35.20288145,657,3,WIFI
14:ae:db:53:3f:15,tamir_bezeq,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:04,11,-88,32.10306622,35.20288145,657,3,WIFI
24:c9:a1:15:7d:e8,Ariel_University,[ESS],2017-12-17 21:15:04,11,-88,32.10306622,35.20288145,657,3,WIFI
50:04:b8:95:21:c8,karavan7,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:05,1,-79,32.10305026,35.20269547,657,3,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2017-12-17 21:15:06,1,-76,32.10302663,35.20250364,656,3,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],2017-12-17 21:15:06,1,-83,32.10302663,35.20250364,656,3,WIFI
d0:0e:d9:26:b1:11,TB&W2018,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:07,9,-85,32.10300566,35.20231717,654,3,WIFI
10:be:f5:3b:e5:c2,Dodeles 2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:07,11,-85,32.10300566,35.20231717,654,3,WIFI
24:c9:a1:35:a9:b8,Ariel_University,[ESS],2017-12-17 21:15:07,6,-80,32.10300566,35.20231717,654,3,WIFI
e0:10:7f:1e:0f:c8,Ariel_University,[ESS],2017-12-17 21:15:07,11,-91,32.10300566,35.20231717,654,3,WIFI
d8:5d:4c:d9:cf:ba,Cohen,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:08,4,-83,32.1029848,35.20213148,654,3,WIFI
62:be:f5:39:e6:bf,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:08,11,-89,32.1029848,35.20213148,654,3,WIFI
10:be:f5:39:e6:be,TDL,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:08,11,-90,32.1029848,35.20213148,654,3,WIFI
a0:ab:1b:5f:5f:4e,MeniMaran,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:08,11,-91,32.1029848,35.20213148,654,3,WIFI
8c:0c:90:2e:f0:08,Ariel_University,[ESS],2017-12-17 21:15:08,6,-73,32.1029848,35.20213148,654,3,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2017-12-17 21:15:08,6,-77,32.1029848,35.20213148,654,3,WIFI
6c:aa:b3:08:21:c8,Ariel_University,[ESS],2017-12-17 21:15:08,11,-87,32.1029848,35.20213148,654,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:15:08,0,-57,32.1029848,35.20213148,654,3,GSM
e8:94:f6:01:ef:d4,Gleizer,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:09,9,-87,32.10295317,35.20194499,653,3,WIFI
24:c9:a1:35:a9:b8,Ariel_University,[ESS],2017-12-17 21:15:09,6,-69,32.10295317,35.20194499,653,3,WIFI
14:ae:db:3b:9a:cd,Natan,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:09,6,-76,32.10295317,35.20194499,653,3,WIFI
70:5a:0f:67:19:0f,HP-Print-0F-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:09,4,-79,32.10295317,35.20194499,653,3,WIFI
b8:a3:86:0e:3e:22,ELENA.,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:09,8,-86,32.10295317,35.20194499,653,3,WIFI
10:be:f5:3e:1f:36,vitali 36,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:09,7,-89,32.10295317,35.20194499,653,3,WIFI
6c:19:8f:4b:19:2c,alina,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:09,6,-91,32.10295317,35.20194499,653,3,WIFI
8c:0c:90:2c:db:f8,Ariel_University,[ESS],2017-12-17 21:15:09,6,-80,32.10295317,35.20194499,653,3,WIFI
72:19:8f:4b:19:2d,Bezeq Free,[ESS],2017-12-17 21:15:09,6,-91,32.10295317,35.20194499,653,3,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2017-12-17 21:15:12,1,-75,32.1028216,35.20137323,652,4,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],2017-12-17 21:15:12,1,-83,32.1028216,35.20137323,652,4,WIFI
50:04:b8:95:21:c8,karavan7,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:12,1,-85,32.1028216,35.20137323,652,4,WIFI
24:c9:a1:15:7d:e8,Ariel_University,[ESS],2017-12-17 21:15:12,11,-88,32.1028216,35.20137323,652,4,WIFI
72:19:8f:4b:19:2d,Bezeq Free,[ESS],2017-12-17 21:15:12,6,-86,32.1028216,35.20137323,652,4,WIFI
d4:d1:84:fd:3f:a1,Ohad,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:12,1,-84,32.1028216,35.20137323,652,4,WIFI
d0:0e:d9:26:b1:11,TB&W2018,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:13,9,-85,32.10276625,35.20118971,652,4,WIFI
10:be:f5:3b:e5:c2,Dodeles 2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:13,11,-86,32.10276625,35.20118971,652,4,WIFI
e0:10:7f:1e:0f:c8,Ariel_University,[ESS],2017-12-17 21:15:13,11,-91,32.10276625,35.20118971,652,4,WIFI
c4:12:f5:82:46:c2,NATAN123_2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:13,9,-85,32.10276625,35.20118971,652,4,WIFI
8c:59:c3:ea:d3:b6,Feldshtein,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:13,1,-86,32.10276625,35.20118971,652,4,WIFI
24:c9:a1:35:a9:b8,Ariel_University,[ESS],2017-12-17 21:15:15,6,-81,32.10265268,35.20083058,651,3,WIFI
d8:5d:4c:d9:cf:ba,Cohen,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:15,4,-84,32.10265268,35.20083058,651,3,WIFI
62:be:f5:39:e6:bf,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,11,-89,32.10265268,35.20083058,651,3,WIFI
10:be:f5:39:e6:be,TDL,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,11,-90,32.10265268,35.20083058,651,3,WIFI
a0:ab:1b:5f:5f:4e,MeniMaran,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,11,-91,32.10265268,35.20083058,651,3,WIFI
8c:0c:90:2e:f0:08,Ariel_University,[ESS],2017-12-17 21:15:15,6,-72,32.10265268,35.20083058,651,3,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2017-12-17 21:15:15,6,-86,32.10265268,35.20083058,651,3,WIFI
6c:aa:b3:08:21:c8,Ariel_University,[ESS],2017-12-17 21:15:15,11,-87,32.10265268,35.20083058,651,3,WIFI
14:ae:db:3b:9a:cd,Natan,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,6,-76,32.10265268,35.20083058,651,3,WIFI
70:5a:0f:67:19:0f,HP-Print-0F-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,4,-82,32.10265268,35.20083058,651,3,WIFI
b8:a3:86:0e:3e:22,ELENA.,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,8,-86,32.10265268,35.20083058,651,3,WIFI
10:be:f5:3e:1f:36,vitali 36,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,7,-86,32.10265268,35.20083058,651,3,WIFI
6c:19:8f:4b:19:2c,alina,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,6,-87,32.10265268,35.20083058,651,3,WIFI
8c:0c:90:2c:db:f8,Ariel_University,[ESS],2017-12-17 21:15:15,6,-80,32.10265268,35.20083058,651,3,WIFI
8c:59:c3:ea:d3:b6,Feldshtein,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,1,-80,32.10265268,35.20083058,651,3,WIFI
14:ae:db:4c:6b:25,Maayan&Lior,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:15,11,-85,32.10265268,35.20083058,651,3,WIFI
14:ae:db:be:b8:aa,Mass,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,7,-88,32.10265268,35.20083058,651,3,WIFI
14:ae:db:53:3f:15,tamir_bezeq,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,11,-89,32.10265268,35.20083058,651,3,WIFI
62:8d:78:50:f3:89,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,9,-89,32.10265268,35.20083058,651,3,WIFI
90:8d:78:50:f3:88,sergei_2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,9,-91,32.10265268,35.20083058,651,3,WIFI
14:ae:db:59:28:8d,46534736,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:15,11,-92,32.10265268,35.20083058,651,3,WIFI
42502_22811_5359532,Cellcom,HSPA;il,2017-12-17 21:15:15,0,-57,32.10265268,35.20083058,651,3,GSM
00:21:04:e7:76:92,Natasha,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:15:17,6,-85,32.10253199,35.20047367,651,3,WIFI
e8:cc:18:ed:d9:14,ariel heights,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:17,6,-93,32.10253199,35.20047367,651,3,WIFI
00:0e:2e:c2:f8:1d,default,[WEP][ESS],2017-12-17 21:15:17,11,-81,32.10253199,35.20047367,651,3,WIFI
50:04:b8:95:21:c8,karavan7,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:19,1,-85,32.10240501,35.20012055,651,3,WIFI
72:19:8f:4b:19:2d,Bezeq Free,[ESS],2017-12-17 21:15:19,6,-86,32.10240501,35.20012055,651,3,WIFI
d4:d1:84:fd:3f:a1,Ohad,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:19,1,-84,32.10240501,35.20012055,651,3,WIFI
c4:12:f5:82:46:c2,NATAN123_2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:19,9,-85,32.10240501,35.20012055,651,3,WIFI
32:cd:a7:ee:79:a9,DIRECT-04M2070 Series,[WPA2-PSK-CCMP][WPS-AUTH][ESS],2017-12-17 21:15:19,11,-88,32.10240501,35.20012055,651,3,WIFI
e8:cc:18:ed:d9:14,ariel heights,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:20,6,-86,32.10233448,35.19994645,650,3,WIFI
cc:b2:55:90:f5:99,Home,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:20,11,-84,32.10233448,35.19994645,650,3,WIFI
06:ae:db:b1:61:d5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:20,11,-85,32.10233448,35.19994645,650,3,WIFI
14:ae:db:b1:61:d5,bezeq_wifi,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:20,11,-85,32.10233448,35.19994645,650,3,WIFI
42502_22811_5366341,Cellcom,UNKNOWN;il,2017-12-17 21:15:20,0,-57,32.10233448,35.19994645,650,3,GSM
8c:59:c3:ea:d3:b6,Feldshtein,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:21,1,-80,32.10226745,35.19977558,650,3,WIFI
14:ae:db:4c:6b:25,Maayan&Lior,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:21,11,-86,32.10226745,35.19977558,650,3,WIFI
14:ae:db:be:b8:aa,Mass,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:21,7,-88,32.10226745,35.19977558,650,3,WIFI
14:ae:db:53:3f:15,tamir_bezeq,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:21,11,-89,32.10226745,35.19977558,650,3,WIFI
62:8d:78:50:f3:89,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:21,9,-89,32.10226745,35.19977558,650,3,WIFI
90:8d:78:50:f3:88,sergei_2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:21,9,-91,32.10226745,35.19977558,650,3,WIFI
14:ae:db:59:28:8d,46534736,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:21,11,-92,32.10226745,35.19977558,650,3,WIFI
00:78:9e:f9:ec:1f,Moria,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:15:21,6,-85,32.10226745,35.19977558,650,3,WIFI
14:ae:db:4e:37:3d,haim25,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:22,1,-84,32.10220008,35.19959173,649,4,WIFI
14:af:db:3d:ea:7a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:22,5,-88,32.10220008,35.19959173,649,4,WIFI
00:21:04:e7:76:92,Natasha,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:15:24,6,-85,32.10207567,35.1992551,649,4,WIFI
00:0e:2e:c2:f8:1d,default,[WEP][ESS],2017-12-17 21:15:24,11,-81,32.10207567,35.1992551,649,4,WIFI
14:ae:db:3d:ea:7a,Liya&Mikhael_2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:24,5,-87,32.10207567,35.1992551,649,4,WIFI
e8:cc:18:ed:d9:14,ariel heights,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:26,6,-85,32.10193868,35.19888477,648,4,WIFI
cc:b2:55:90:f5:99,Home,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:26,11,-84,32.10193868,35.19888477,648,4,WIFI
06:ae:db:b1:61:d5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:26,11,-89,32.10193868,35.19888477,648,4,WIFI
14:ae:db:b1:61:d5,bezeq_wifi,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:26,11,-84,32.10193868,35.19888477,648,4,WIFI
42502_22811_5366341,Cellcom,UNKNOWN;il,2017-12-17 21:15:26,0,-57,32.10193868,35.19888477,648,4,GSM
00:78:9e:f9:ec:1f,Moria,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-17 21:15:27,6,-89,32.10187014,35.19870186,648,4,WIFI
06:ae:db:b1:df:05,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:27,6,-87,32.10187014,35.19870186,648,4,WIFI
c8:be:19:07:44:e1,Dom1,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:27,7,-88,32.10187014,35.19870186,648,4,WIFI
c0:ff:d4:7a:e6:0f,bezeq123_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:15:27,1,-89,32.10187014,35.19870186,648,4,WIFI
dc:4a:3e:cf:24:17,DIRECT-05-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-17 21:15:27,6,-89,32.10187014,35.19870186,648,4,WIFI
14:ae:db:4e:37:3d,haim25,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-17 21:15:28,1,-85,32.10179848,35.19851716,648,3,WIFI
14:af:db:3d:ea:7a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:28,5,-85,32.10179848,35.19851716,648,3,WIFI
a0:4f:d4:42:b5:81,Ariel&Amir,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:28,1,-86,32.10179848,35.19851716,648,3,WIFI
14:ae:db:3d:ea:7a,Liya&Mikhael_2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:30,5,-87,32.10166736,35.19816323,646,3,WIFI
a0:4f:d4:3d:da:21,aron,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:30,1,-86,32.10166736,35.19816323,646,3,WIFI
78:02:f8:37:e4:96,Redmi 3,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:30,6,-88,32.10166736,35.19816323,646,3,WIFI
14:ae:db:a3:d4:02,rigina-2.4,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:30,1,-88,32.10166736,35.19816323,646,3,WIFI
9c:d6:43:26:df:53,arcady,[WPA2-PSK-CCMP][ESS],2017-12-17 21:15:31,6,-93,32.10160287,35.19799116,645,3,WIFI
